"Row.names","Estimate","Std. Error","t value","Pr(>|t|)","VIF","VIF_CI_low","VIF_CI_high","SE_factor","Tolerance","Tolerance_CI_low","Tolerance_CI_high","Coefficient","SE","CI","CI_low","CI_high","t","df_error","p"
"two_EB",-0.299359044195018,0.0655185678840116,-4.56907185036428,7.86927864592038e-06,1.19085787941661,1.07940711852382,1.45873381143379,1.09126434900835,0.839730766604902,0.68552603097415,0.926434505423297,-0.299359044195018,0.0655185678840116,0.95,-0.43761165847209,-0.16559062755257,-4.56907185036428,238,4.89888831292369e-06
"(Intercept)",-2.67038981099971,0.0571801266931985,-46.7013622639865,7.85433405966207e-122,NA,NA,NA,NA,NA,NA,NA,-2.67038981099971,0.0571801266931985,0.95,-2.78040338323931,-2.55618248834122,-46.7013622639865,238,0
"DBH05",-0.028627025949048,0.0616794708619112,-0.46412567340499,0.642981948875192,1.15879736591187,1.05812231341083,1.43385409046454,1.07647450778543,0.862963646118651,0.697421032342295,0.945070326299544,-0.028627025949048,0.0616794708619112,0.95,-0.148300841717513,0.0904663512480958,-0.46412567340499,238,0.642557708873618
"slope",0.0805226422217697,0.0658308436229206,1.22317500111352,0.2224733293975,1.3200338312784,1.17202866034265,1.59537552032742,1.14892725238738,0.757556341591289,0.626811673652088,0.853221455956243,0.0805226422217697,0.0658308436229206,0.95,-0.0501338834906584,0.214134512688219,1.22317500111352,238,0.221263605501185
"TPI",0.104861605432242,0.0686204395830836,1.52813951745789,0.127805813549266,1.43427758849456,1.25787858531502,1.7313403850043,1.19761328837591,0.697215105375535,0.577587173880611,0.794989287260635,0.104861605432242,0.0686204395830836,0.95,-0.0320049087885701,0.238241761922855,1.52813951745789,238,0.126477901742269
"two_DB",-0.0914736340570912,0.0601676308338502,-1.52031304522678,0.129759692357529,1.10268646215957,1.02477356409612,1.42563554722842,1.05008878775062,0.906876101518051,0.701441544400393,0.975825328673494,-0.0914736340570912,0.0601676308338502,0.95,-0.224788686030104,0.0334548115900648,-1.52031304522678,238,0.128432316925236
"two_EB",-0.341023543515147,0.0643877464549296,-5.29640439821664,2.68634702785355e-07,1.26279446934606,1.13008204839841,1.53090287221924,1.12374128221137,0.791894504034256,0.653209304226056,0.884891500946532,-0.341023543515147,0.0643877464549296,0.95,-0.481031730975902,-0.206599414870878,-5.29640439821664,238,1.18105126458902e-07
"(Intercept)",-2.68673243472653,0.055392207928821,-48.5037974687519,2.24691663618661e-125,NA,NA,NA,NA,NA,NA,NA,-2.68673243472653,0.055392207928821,0.95,-2.79336724205031,-2.57616205101875,-48.5037974687519,238,0
"DBH05",-0.0711055692752618,0.0611175252958094,-1.16342356682654,0.245822769410315,1.21241308898273,1.0942543823208,1.47869732165468,1.10109631231002,0.824801389136312,0.676270921273453,0.913864286180972,-0.0711055692752618,0.0611175252958094,0.95,-0.189739960405287,0.0466362112477747,-1.16342356682654,238,0.244657692438586
"slope",0.0896026416372695,0.0639087457472343,1.40204037162077,0.162206070849701,1.32568298747472,1.17621840345064,1.6019201527959,1.15138307590251,0.754328153448576,0.624250839378389,0.850182242571894,0.0896026416372695,0.0639087457472343,0.95,-0.0373565574334729,0.21921626698116,1.40204037162077,238,0.160903191382782
"TPI",0.116944082662388,0.067173435556587,1.74092752132462,0.0829885657309911,1.46458376530059,1.28094030566879,1.76827023615235,1.2101998865066,0.682787849826234,0.565524420167781,0.78067650426371,0.116944082662388,0.067173435556587,0.95,-0.0167598917094907,0.247399762490277,1.74092752132462,238,0.0816962838780759
"two_DB",-0.12967072346275,0.0580432567008161,-2.23403597305261,0.0264102255146677,1.09350969601589,1.02009348852031,1.43516899716773,1.04571013957783,0.914486632942915,0.69678205282686,0.980302306850861,-0.12967072346275,0.0580432567008161,0.95,-0.259277831814818,-0.0106235912210084,-2.23403597305261,238,0.0254807062094784
"two_EB",-0.382722435987435,0.0636249805615181,-6.01528570397575,6.72179061861514e-09,1.31393662885885,1.16751524960685,1.58834170125147,1.14627074849655,0.761071712315761,0.629587449106253,0.856519861592167,-0.382722435987435,0.0636249805615181,0.95,-0.511572735044555,-0.257038812263631,-6.01528570397575,238,1.7956970897402e-09
"(Intercept)",-2.68413007349991,0.0546728319005034,-49.0944035674728,1.63606383908774e-126,NA,NA,NA,NA,NA,NA,NA,-2.68413007349991,0.0546728319005034,0.95,-2.78940433097629,-2.57502180569529,-49.0944035674728,238,0
"DBH05",-0.0823895631857505,0.0615018733952068,-1.3396268867506,0.181644428809162,1.26023053339066,1.12822924097964,1.52811613007632,1.12259989906942,0.793505611476885,0.654400526450862,0.886344692796391,-0.0823895631857505,0.0615018733952068,0.95,-0.20473687680644,0.0385858455416586,-1.3396268867506,238,0.180366678144876
"slope",0.0957465700793137,0.0632114096009774,1.51470392265755,0.131174308696077,1.33126421474017,1.18036497205319,1.60841070590503,1.1538042358824,0.751165688168953,0.621731748196311,0.847195590920111,0.0957465700793137,0.0632114096009774,0.95,-0.0309546210575457,0.224980729971594,1.51470392265755,238,0.129847400592818
"TPI",0.132382950694852,0.067230243323267,1.9690981937743,0.0501019897941986,1.50592267976014,1.3125263391532,1.81899579596782,1.22716041321424,0.664044717195756,0.549753881903799,0.761889472363021,0.132382950694852,0.067230243323267,0.95,-0.000576651611271174,0.262189646345401,1.9690981937743,238,0.0489418162350633
"two_DB",-0.127611277365488,0.0583914002214607,-2.1854464335758,0.0298315033091397,1.13598105149273,1.0437916612209,1.42224583058848,1.06582411846079,0.880296373505487,0.703113328577121,0.958045592000919,-0.127611277365488,0.0583914002214607,0.95,-0.268136910465317,0.00229878800767111,-2.1854464335758,238,0.028856129452393
"two_EB",-0.384841171976565,0.0636427803052856,-6.0468944023271,5.67289538016099e-09,1.34949598214336,1.19395644152667,1.62976738783668,1.16167808886255,0.741017397037178,0.613584495225038,0.837551492851227,-0.384841171976565,0.0636427803052856,0.95,-0.518029277111529,-0.256083159713371,-6.0468944023271,238,1.47664470166339e-09
"(Intercept)",-2.68504495751667,0.0545890773185078,-49.1864872866488,1.08997378294575e-126,NA,NA,NA,NA,NA,NA,NA,-2.68504495751667,0.0545890773185078,0.95,-2.79016077331535,-2.57610687327809,-49.1864872866488,238,0
"DBH05",-0.10937341293988,0.0638244658845679,-1.71365966677562,0.0878932958141375,1.36137984880842,1.20285039938433,1.64380151836608,1.16678183428112,0.734548848269845,0.60834595224975,0.831358580012814,-0.10937341293988,0.0638244658845679,0.95,-0.236999222316191,0.0169335845210309,-1.71365966677562,238,0.0865912484314199
"slope",0.111854133327112,0.0635431819897696,1.76028536539326,0.079643919844801,1.34940668469682,1.19388970979223,1.62966225201767,1.16163965354873,0.741066434115578,0.613624079935527,0.837598307279179,0.111854133327112,0.0635431819897696,0.95,-0.0156750223291746,0.241800581525826,1.76028536539326,238,0.0783594342446054
"TPI",0.136134890535447,0.0672102334001317,2.02550837347903,0.0439313199708754,1.50964817674253,1.31537920907554,1.82358397948411,1.22867740955164,0.66240599326776,0.548370687201856,0.760237042748157,0.136134890535447,0.0672102334001317,0.95,0.00380173149681303,0.265268351680622,2.02550837347903,238,0.0428151895236297
"two_DB",-0.155590309758129,0.060269024370475,-2.58159662253219,0.0104339111724858,1.21392893159331,1.09531136455055,1.48016926405857,1.10178443063664,0.823771453150455,0.67559840910224,0.912982401502188,-0.155590309758129,0.060269024370475,0.95,-0.3029196276237,-0.0190496737223968,-2.58159662253219,238,0.00983444577106081
"two_EB",-0.391854890828592,0.0639059164049033,-6.13174668125917,3.58681068198369e-09,1.36485675533122,1.2054572972027,1.64792272517579,1.1682708398874,0.732677620632299,0.606824570547339,0.829560700590994,-0.391854890828592,0.0639059164049033,0.95,-0.52960450969793,-0.25901697119824,-6.13174668125917,238,8.69194284212077e-10
"(Intercept)",-2.69992612287135,0.0527821525490157,-51.1522549286728,2.16548207828393e-130,NA,NA,NA,NA,NA,NA,NA,-2.69992612287135,0.0527821525490157,0.95,-2.80162156110408,-2.59465728477663,-51.1522549286728,238,0
"DBH05",-0.170794227048326,0.0664186880282313,-2.57147848171481,0.0107350848807196,1.57696784359392,1.36707775027789,1.90687025375253,1.25577380271843,0.634128339434617,0.524419528823264,0.731487290899678,-0.170794227048326,0.0664186880282313,0.95,-0.300801904314538,-0.0422190811719575,-2.57147848171481,238,0.0101265308228068
